employee_id,name,age,department,position,hire_date,leave_date,salary,got_raise,raise_count,months_since_last_raise,has_training,trainings_count,months_since_last_training,performance,enps,attrition
598,Шарапова Лариса Филипповна,29,Производство,Оператор,2023-02-20,,379.0,1,1,21,1,2,4,3.5,64,0
599,Нонна Кузьминична Устинова,31,Производство,Оператор,2022-02-07,,457.0,0,0,34,1,3,29,3.7,59,0
600,Светлана Валентиновна Одинцова,25,Производство,Технолог,2023-10-10,2024-12-31,573.0,0,0,14,1,1,9,3.4,-9,1
601,Людмила Натановна Афанасьева,53,Производство,Оператор,2022-04-27,,487.0,1,2,14,0,0,32,3.8,73,0
602,Горшков Карл Артемьевич,29,IT,IT-менеджер,2022-11-29,,1186.0,1,2,17,1,1,10,2.7,77,0
603,Лобанова Милица Ильинична,33,Финансы,Бухгалтер,2023-08-31,,621.0,0,0,16,1,1,4,3.5,17,0
604,Прасковья Ивановна Щукина,24,Производство,Технолог,2023-08-19,,357.0,1,1,5,0,0,16,3.0,82,0
605,Агафья Николаевна Зуева,27,Производство,Оператор,2022-07-03,,518.0,1,2,28,1,2,13,3.0,30,0
606,Смирнов Устин Арсеньевич,39,Производство,Технолог,2023-10-18,2024-02-23,466.0,1,1,3,0,0,14,2.2,48,1
607,Копылова Евгения Александровна,27,Логистика,Менеджер логистики,2023-09-19,,434.0,1,1,11,1,1,0,3.0,37,0
608,Давыдов Петр Евсеевич,35,Логистика,Кладовщик,2023-04-21,,348.0,0,0,20,0,0,20,3.3,71,0
609,Горбачев Агафон Васильевич,33,Продажи,Директор продаж,2023-05-25,,502.0,0,0,19,0,0,19,3.1,25,0
610,Гурий Ермолаевич Борисов,28,Производство,Начальник цеха,2022-02-14,,527.0,1,2,11,1,1,25,3.0,-27,0
611,Юлий Фёдорович Горбунов,50,Логистика,Водитель,2022-08-29,,425.0,1,1,13,1,1,23,3.2,69,0
612,Панкрат Адрианович Соколов,48,Производство,Оператор,2022-08-31,,564.0,1,1,28,1,1,2,2.9,30,0
613,Борисова Тамара Ильинична,35,Логистика,Менеджер логистики,2022-05-29,,507.0,1,1,11,1,3,11,4.3,50,0
614,Калинин Святополк Анатольевич,30,IT,Аналитик,2022-12-10,,658.0,1,2,1,1,2,4,4.5,-16,0
615,Бурова Феврония Константиновна,43,Логистика,Менеджер логистики,2022-06-25,,334.0,1,1,19,1,1,25,4.0,85,0
616,Любомир Ануфриевич Артемьев,48,Логистика,Кладовщик,2022-03-30,,490.0,1,1,13,1,4,15,1.6,77,0
617,Белоусов Марк Гурьевич,37,Производство,Начальник цеха,2024-01-24,2024-12-31,389.0,0,0,11,0,0,11,4.3,-11,1
618,Лаврентий Федотович Суворов,24,HR,HR-директор,2022-02-15,2023-06-23,747.0,1,2,32,0,0,34,2.8,24,1
619,Иванна Кузьминична Антонова,53,Логистика,Водитель,2023-04-09,,339.0,0,0,20,1,2,13,3.9,7,0
620,Савватий Абрамович Блинов,52,Продажи,Менеджер продаж,2022-01-17,2023-12-05,698.0,0,0,35,1,3,27,3.4,43,1
621,Тихонова Лариса Афанасьевна,30,Производство,Начальник цеха,2023-04-20,2023-09-29,565.0,1,1,5,1,1,20,2.4,80,1
622,Симонов Эраст Викторович,24,Производство,Мастер смены,2023-06-28,,403.0,1,1,17,1,2,6,3.8,70,0
623,Елисеева Валерия Макаровна,25,Производство,Мастер смены,2024-01-24,,464.0,0,0,11,0,0,11,4.1,49,0
624,Мельников Корнил Адрианович,26,Производство,Технолог,2023-10-26,,477.0,0,0,14,0,0,14,4.0,12,0
625,Регина Юльевна Трофимова,35,Логистика,Менеджер логистики,2024-01-26,,465.0,0,0,11,1,1,5,4.3,24,0
626,Герасимова Таисия Кирилловна,50,Производство,Мастер смены,2022-12-20,,456.0,1,2,3,1,3,22,2.9,38,0
627,Василий Демьянович Гаврилов,45,Финансы,Финансовый аналитик,2023-04-08,2024-01-06,816.0,0,0,20,0,0,20,4.2,-20,1
628,Кондратий Елисеевич Казаков,32,Производство,Оператор,2022-04-22,,397.0,1,2,9,1,3,4,2.9,81,0
629,Агафья Ждановна Белозерова,48,Логистика,Водитель,2022-10-28,2023-08-07,518.0,1,2,4,1,3,11,2.4,-28,1
630,Степан Матвеевич Данилов,55,Производство,Технолог,2024-05-04,,501.0,0,0,7,0,0,7,4.1,53,0
631,Андреева Милица Руслановна,55,Финансы,CFO,2023-08-31,,834.0,1,1,14,1,1,4,4.0,71,0
632,Надежда Эдуардовна Соловьева,25,Производство,Мастер смены,2022-10-23,,362.0,1,1,14,1,1,19,3.1,88,0
633,Тарасова Лариса Владиславовна,33,Продажи,KAM,2022-07-06,,763.0,1,2,28,1,1,5,3.5,10,0
634,Сергей Авдеевич Устинов,33,Производство,Мастер смены,2023-01-14,,377.0,0,0,23,1,2,10,3.7,14,0
635,Валерьян Юлианович Нестеров,41,Производство,Технолог,2023-07-01,,354.0,0,0,17,1,1,15,3.7,88,0
636,Исай Валерьевич Симонов,40,Производство,Мастер смены,2023-10-25,2024-12-31,453.0,1,1,12,0,0,14,1.6,72,1
637,Дмитриев Владислав Ефстафьевич,52,Производство,Оператор,2024-01-20,,572.0,0,0,11,0,0,11,3.2,77,0
638,Вацлав Владленович Никитин,25,Производство,Оператор,2022-12-01,2023-03-24,490.0,0,0,24,1,1,24,4.3,5,1
639,Орехов Иосиф Брониславович,27,Производство,Начальник цеха,2023-11-25,2024-12-31,593.0,1,1,3,1,1,5,2.7,-23,1
640,Геннадий Эдуардович Зиновьев,49,Производство,Технолог,2024-01-04,,423.0,0,0,11,0,0,11,2.9,6,0
641,Фёкла Тарасовна Сорокина,27,Производство,Начальник цеха,2024-06-14,,380.0,0,0,6,0,0,6,3.7,73,0
642,Соболев Казимир Брониславович,48,IT,IT-менеджер,2024-01-17,2024-12-31,718.0,0,0,11,0,0,11,2.9,-4,1
643,Харитонов Клавдий Александрович,46,IT,DevOps,2022-03-09,,690.0,1,1,17,1,3,5,2.3,66,0
644,Сергей Еремеевич Некрасов,46,Производство,Технолог,2024-05-02,,401.0,0,0,7,0,0,7,3.1,75,0
645,Нонна Никифоровна Кудрявцева,51,Производство,Мастер смены,2023-05-21,2024-12-14,383.0,0,0,19,0,0,19,3.3,76,1
646,Носов Яков Исидорович,33,Производство,Мастер смены,2023-03-04,2024-03-11,458.0,0,0,21,0,0,21,5.0,-15,1
647,Ангелина Олеговна Александрова,45,Логистика,Водитель,2023-09-06,,422.0,1,1,8,1,1,3,2.6,-28,0
648,Афанасьев Владилен Елизарович,42,Производство,Оператор,2022-05-30,,449.0,1,2,8,1,2,5,4.4,-24,0
649,Некрасов Федот Абрамович,40,Производство,Мастер смены,2022-02-19,,402.0,1,2,4,1,4,6,3.6,-18,0
650,Ия Кузьминична Сафонова,42,Финансы,Финансовый аналитик,2024-06-12,,827.0,0,0,6,0,0,6,3.0,57,0
651,Яков Измаилович Ефремов,44,Продажи,Менеджер продаж,2023-07-02,,757.0,0,0,17,0,0,17,2.7,32,0
652,Капитон Юлианович Сидоров,35,Производство,Технолог,2022-04-15,,363.0,0,0,32,1,1,25,3.4,84,0
653,Ерофей Ефстафьевич Зимин,51,Логистика,Водитель,2023-03-04,2024-06-07,504.0,0,0,21,0,0,21,4.3,9,1
654,Наталья Тарасовна Стрелкова,55,Производство,Начальник цеха,2023-09-04,,534.0,1,1,5,1,1,0,3.1,65,0
655,Шубина Марфа Богдановна,31,Производство,Технолог,2024-05-27,,513.0,0,0,7,0,0,7,4.1,24,0
656,Мартьян Фролович Авдеев,23,Финансы,Бухгалтер,2022-03-21,,805.0,1,1,2,1,1,3,5.0,-26,0
657,Ларионов Парамон Дмитриевич,29,Продажи,Менеджер продаж,2023-04-26,2023-11-28,790.0,0,0,20,0,0,20,3.5,-18,1
658,Гаврила Измаилович Смирнов,34,HR,Рекрутер,2023-08-25,2024-09-02,465.0,1,1,0,0,0,16,3.6,-12,1
659,Юлия Ефимовна Владимирова,32,IT,DevOps,2022-12-27,,1119.0,1,2,19,1,1,16,3.2,44,0
660,Геннадий Давыдович Шаров,34,Производство,Технолог,2024-01-03,,590.0,0,0,11,0,0,11,3.3,62,0
661,Ладимир Дорофеевич Красильников,33,HR,HR-директор,2023-01-11,,554.0,0,0,23,0,0,23,4.6,24,0
662,Стоян Юльевич Сафонов,42,Логистика,Менеджер логистики,2022-04-26,2023-07-29,310.0,0,0,32,1,4,4,1.6,33,1
663,Ирина Кирилловна Медведева,42,Продажи,Менеджер продаж,2022-03-26,,630.0,1,1,18,1,3,19,3.4,77,0
664,Евстафий Архипович Анисимов,49,Производство,Начальник цеха,2022-10-25,2023-02-05,373.0,0,0,26,1,3,21,2.3,17,1
665,Григорьев Георгий Ефимович,28,IT,IT-менеджер,2023-11-20,,862.0,0,0,13,0,0,13,4.0,45,0
666,тов. Макарова Ангелина Львовна,45,Продажи,Старший менеджер,2022-03-08,,815.0,1,1,12,1,4,27,4.1,21,0
667,Кондратьева Анна Тимуровна,53,Производство,Начальник цеха,2024-01-13,2024-12-31,398.0,0,0,11,1,1,5,2.4,21,1
668,Феврония Анатольевна Муравьева,29,Производство,Начальник цеха,2022-04-21,,390.0,1,1,14,1,1,0,3.7,-18,0
669,Ия Артемовна Лебедева,23,Производство,Оператор,2023-05-26,2023-11-10,592.0,1,1,19,1,2,10,4.1,-18,1
670,Галина Олеговна Кузнецова,51,Продажи,Директор продаж,2024-03-22,,518.0,0,0,9,1,1,8,4.4,3,0
671,Кузьма Дмитриевич Бобылев,24,Производство,Оператор,2024-02-22,,597.0,0,0,10,1,1,7,3.2,28,0
672,Смирнова Ольга Робертовна,32,Производство,Мастер смены,2023-12-25,,458.0,0,0,12,1,1,11,4.2,19,0
673,Гурий Александрович Фомичев,52,Финансы,CFO,2023-11-07,,680.0,0,0,13,0,0,13,2.8,18,0
674,Самойлова Зоя Олеговна,25,Продажи,KAM,2022-11-25,2024-10-12,451.0,0,0,25,1,1,11,4.1,14,1
675,Беспалова Полина Сергеевна,28,Производство,Мастер смены,2023-01-25,,440.0,1,1,13,1,1,1,3.2,52,0
676,Панова Вера Болеславовна,41,Логистика,Водитель,2024-06-08,,308.0,0,0,6,0,0,6,3.0,38,0
677,Крюков Изот Викентьевич,54,Производство,Начальник цеха,2023-08-05,2024-12-06,572.0,1,1,0,1,2,15,1.5,18,1
678,Серафим Федосьевич Степанов,53,Производство,Оператор,2024-04-07,2024-12-31,348.0,0,0,8,1,1,7,2.3,34,1
679,Дьячков Михей Денисович,49,Производство,Мастер смены,2023-01-08,,376.0,0,0,23,1,2,6,3.4,43,0
680,Алексеева Лукия Альбертовна,28,Финансы,Бухгалтер,2024-01-05,,729.0,0,0,11,0,0,11,3.7,42,0
681,Авдеева Иванна Святославовна,44,Логистика,Менеджер логистики,2022-08-03,,475.0,1,2,26,1,2,16,3.8,39,0
682,Овчинников Тихон Трифонович,54,Производство,Начальник цеха,2022-09-15,,447.0,1,2,5,0,0,27,2.7,50,0
683,Петухов Феофан Ермилович,53,Логистика,Кладовщик,2023-08-14,,332.0,1,1,8,1,2,13,4.7,-23,0
684,Родионова Вероника Тимуровна,37,Производство,Начальник цеха,2022-06-01,,362.0,1,2,24,1,2,27,3.0,25,0
685,Агап Августович Ширяев,35,Производство,Оператор,2023-10-12,,557.0,1,1,13,1,1,10,4.1,0,0
686,Вячеслав Эдгардович Молчанов,23,Производство,Технолог,2022-07-16,,389.0,1,1,14,1,3,17,4.5,25,0
687,Светозар Витальевич Денисов,32,Продажи,Менеджер продаж,2022-07-26,2022-12-06,545.0,0,0,29,1,2,25,3.9,-8,1
688,Константин Зиновьевич Терентьев,23,IT,IT-менеджер,2024-03-12,2024-08-14,671.0,0,0,9,1,1,9,2.4,8,1
689,Григорьева Алла Леоновна,27,HR,HR-директор,2023-01-08,,539.0,0,0,23,0,0,23,4.5,89,0
690,Кудрявцев Эмиль Захарьевич,27,Логистика,Логист,2023-05-24,,338.0,0,0,19,1,1,10,4.3,76,0
691,Демид Александрович Горбачев,35,Продажи,Старший менеджер,2023-03-10,2024-12-31,496.0,0,0,21,0,0,21,4.3,2,1
692,Смирнов Савва Федосьевич,29,Производство,Мастер смены,2023-12-18,,409.0,1,1,7,0,0,12,3.3,5,0
693,Максимильян Адрианович Дроздов,52,Финансы,Экономист,2023-01-07,,781.0,1,1,0,1,2,19,4.8,72,0
694,Галина Ивановна Панфилова,46,Производство,Технолог,2022-09-17,,407.0,1,2,11,0,0,27,3.8,38,0
695,Воробьев Лавр Артемьевич,22,Производство,Начальник цеха,2023-02-02,,575.0,1,1,8,1,1,2,4.7,8,0
